Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AttendanceScore
44,No,Non-Travel,Research & Development,5,3,Life Sciences,1,3725,Male,1,Laboratory Technician,Single,23190,3.0,Y,18,8,0,7.0,4,5,0,3,3.0,3.0,3.0,2,3,0 days 06:35:56.411504424
53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,3726,Male,2,Manager,Single,116910,4.0,Y,20,8,0,35.0,2,9,8,8,4.0,2.0,2.0,3,4,0 days 06:52:12.259740259
49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3727,Male,3,Laboratory Technician,Married,53240,2.0,Y,19,8,0,20.0,2,3,1,2,1.0,3.0,2.0,1,3,0 days 06:49:00.254385964
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3728,Male,3,Laboratory Technician,Divorced,167520,2.0,Y,18,8,1,8.0,3,3,1,2,3.0,3.0,4.0,3,3,0 days 06:28:19.388185654
44,No,Travel_Rarely,Research & Development,5,1,Other,1,3729,Male,3,Research Scientist,Single,52280,1.0,Y,13,8,0,6.0,2,5,1,3,4.0,2.0,2.0,4,3,0 days 06:53:19.193965517
33,No,Travel_Frequently,Human Resources,10,3,Medical,1,3730,Female,2,Sales Executive,Married,27000,0.0,Y,14,8,3,5.0,2,4,0,3,4.0,1.0,3.0,3,3,0 days 07:19:42.469298245
34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,3731,Female,1,Sales Representative,Single,192460,3.0,Y,15,8,1,15.0,5,13,3,12,4.0,1.0,3.0,3,3,0 days 06:52:43.190476190
30,No,Travel_Rarely,Sales,1,2,Technical Degree,1,3732,Male,1,Laboratory Technician,Married,25060,8.0,Y,22,8,0,4.0,3,2,2,2,4.0,3.0,2.0,3,4,0 days 06:07:13.890350877
42,No,Travel_Frequently,Research & Development,8,4,Medical,1,3733,Female,1,Sales Executive,Single,60620,1.0,Y,22,8,2,12.0,2,12,5,8,1.0,4.0,3.0,3,4,0 days 07:16:55.610878661
44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,1,3734,Female,5,Manufacturing Director,Married,43820,7.0,Y,16,8,2,11.0,2,1,0,0,1.0,3.0,2.0,3,3,0 days 07:34:52.784482758
30,No,Non-Travel,Research & Development,8,3,Life Sciences,1,3735,Male,1,Manufacturing Director,Divorced,21430,1.0,Y,17,8,1,1.0,2,1,0,0,3.0,3.0,2.0,3,3,0 days 06:06:39.103448275
57,No,Travel_Rarely,Sales,2,1,Life Sciences,1,3736,Male,3,Research Scientist,Married,61620,0.0,Y,14,8,0,13.0,5,12,2,8,2.0,3.0,2.0,2,3,0 days 07:33:16.200000
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,3737,Female,2,Sales Executive,Divorced,50940,3.0,Y,15,8,0,29.0,5,8,0,7,3.0,2.0,3.0,3,3,0 days 06:53:45.766949152
34,No,Travel_Frequently,Research & Development,2,4,Medical,1,3738,Female,2,Sales Representative,Divorced,68770,7.0,Y,20,8,0,16.0,3,14,6,9,2.0,1.0,2.0,3,4,0 days 06:21:19.044247787
28,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,3739,Male,1,Research Scientist,Married,22740,3.0,Y,20,8,1,5.0,5,3,1,2,1.0,3.0,4.0,3,4,0 days 06:28:35.038626609
29,Yes,Travel_Frequently,Research & Development,28,3,Medical,1,3740,Female,5,Research Scientist,Single,44340,5.0,Y,17,8,3,7.0,1,5,0,0,1.0,2.0,1.0,3,3,0 days 07:47:51.662551440
34,Yes,Travel_Rarely,Research & Development,7,1,Medical,1,3741,Male,1,Research Scientist,Single,62880,0.0,Y,15,8,1,16.0,2,15,10,10,1.0,2.0,4.0,3,3,0 days 08:31:01.970954356
35,No,Travel_Rarely,Sales,7,4,Other,1,3742,Female,4,Healthcare Representative,Married,25530,1.0,Y,14,8,1,1.0,4,1,0,0,4.0,3.0,3.0,2,3,0 days 06:34:32.723140495
24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,1,3743,Male,2,Research Scientist,Single,76540,2.0,Y,17,8,1,4.0,3,0,0,0,2.0,1.0,2.0,2,3,0 days 08:29:09.702928870
24,No,Non-Travel,Research & Development,10,3,Life Sciences,1,3744,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0,4.0,2.0,3.0,1,3,0 days 07:24:54.466942148
44,No,Travel_Frequently,Research & Development,5,2,Medical,1,3745,Female,2,Research Scientist,Single,171590,5.0,Y,22,8,1,16.0,1,2,2,2,2.0,3.0,2.0,2,4,0 days 10:18:22.357758620
29,No,Travel_Rarely,Sales,10,2,Life Sciences,1,3746,Female,1,Sales Executive,Divorced,128080,1.0,Y,13,8,0,10.0,6,10,0,4,3.0,3.0,3.0,3,3,0 days 06:59:49.380341880
30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3747,Male,3,Sales Executive,Divorced,102210,0.0,Y,19,8,1,6.0,2,5,1,3,3.0,3.0,4.0,3,3,0 days 06:08:14.268722466
55,No,Travel_Rarely,Sales,20,3,Marketing,1,3748,Male,2,Research Scientist,Married,47790,0.0,Y,14,8,1,4.0,6,3,1,2,4.0,3.0,3.0,3,3,0 days 10:40:02.559322033
33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3749,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2,1.0,2.0,3.0,3,4,0 days 07:52:16.386266094
47,No,Travel_Rarely,Research & Development,8,4,Medical,1,3750,Female,2,Sales Representative,Married,23660,3.0,Y,17,8,0,11.0,5,5,1,2,3.0,3.0,2.0,2,3,0 days 10:51:56.209205020
28,Yes,Travel_Frequently,Sales,1,3,Marketing,1,3751,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0,3.0,1.0,2.0,3,3,0 days 07:36:02.493449781
28,No,Travel_Rarely,Sales,8,4,Marketing,1,3752,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0,1.0,3.0,1.0,2,3,0 days 06:07:21.641921397
28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,3753,Female,2,Sales Executive,Single,59330,0.0,Y,11,8,0,5.0,3,4,1,3,3.0,1.0,3.0,3,3,0 days 07:00:44.193415637
49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,3754,Female,1,Research Scientist,Married,34240,4.0,Y,11,8,0,10.0,3,3,1,2,3.0,1.0,3.0,3,3,0 days 06:23:27.599118942
29,No,Travel_Frequently,Research & Development,8,1,Medical,1,3755,Male,1,Research Scientist,Married,40370,0.0,Y,14,8,0,4.0,2,3,0,2,4.0,2.0,3.0,1,3,0 days 07:07:39.426724137
28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,3756,Male,2,Laboratory Technician,Married,25590,1.0,Y,11,8,0,8.0,3,8,1,7,3.0,2.0,2.0,2,3,0 days 05:58:50.606986899
33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,3757,Female,1,Sales Executive,Single,62010,2.0,Y,15,8,3,14.0,2,0,0,0,4.0,3.0,3.0,2,3,0 days 08:27:40.828451882
32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3758,Female,3,Laboratory Technician,Single,44030,2.0,Y,20,8,0,10.0,3,5,0,0,3.0,4.0,4.0,2,4,0 days 07:23:10.123348017
54,No,Travel_Frequently,Sales,10,3,Life Sciences,1,3759,Female,4,Research Scientist,Divorced,37610,3.0,Y,12,8,0,26.0,3,14,1,12,2.0,4.0,3.0,2,3,0 days 06:59:35.654320987
29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3760,Female,2,Research Scientist,Single,109340,6.0,Y,17,8,2,11.0,2,9,0,7,1.0,1.0,1.0,3,3,0 days 06:32:06.727659574
44,No,Travel_Rarely,Sales,26,1,Marketing,1,3761,Male,1,Sales Representative,Married,107610,3.0,Y,11,8,1,24.0,5,20,14,17,4.0,1.0,4.0,2,3,0 days 07:54:30.966666666
39,No,Travel_Rarely,Sales,6,1,Technical Degree,1,3762,Female,2,Laboratory Technician,Single,51750,4.0,Y,17,8,1,9.0,2,2,2,2,2.0,2.0,3.0,4,3,0 days 07:04:24.713656387
46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,3763,Male,3,Manufacturing Director,Married,138260,8.0,Y,11,8,0,23.0,1,13,5,1,3.0,2.0,4.0,2,3,0 days 07:01:23.038793103
35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3764,Male,2,Research Scientist,Single,63340,1.0,Y,14,8,0,11.0,2,11,3,3,4.0,2.0,1.0,4,3,0 days 06:10:02.476595744
23,No,Travel_Rarely,Research & Development,2,4,Medical,1,3765,Female,2,Manager,Single,49360,0.0,Y,19,8,1,5.0,2,4,1,2,1.0,3.0,3.0,2,3,0 days 07:41:53.387665198
40,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,3766,Male,2,Research Director,Single,47750,3.0,Y,15,8,1,15.0,3,5,1,0,4.0,1.0,1.0,4,3,0 days 07:36:09.097457627
34,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,3767,Male,2,Manufacturing Director,Married,28180,1.0,Y,13,8,1,10.0,2,10,8,6,4.0,3.0,3.0,3,3,0 days 10:17:57.264227642
31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,1,3768,Female,2,Healthcare Representative,Single,25150,1.0,Y,14,8,0,7.0,3,7,7,7,4.0,3.0,1.0,2,3,0 days 06:23:38.857142857
50,No,Travel_Frequently,Research & Development,6,3,Medical,1,3769,Male,1,Manager,Single,23420,1.0,Y,12,8,1,32.0,2,32,13,9,3.0,4.0,3.0,2,3,0 days 09:59:13.270161290
34,No,Travel_Rarely,Sales,25,5,Marketing,1,3770,Female,1,Research Scientist,Married,41940,0.0,Y,17,8,2,12.0,3,11,5,7,2.0,3.0,3.0,3,3,0 days 10:30:29.648979591
42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3771,Female,1,Manufacturing Director,Married,106850,4.0,Y,11,8,3,4.0,2,1,0,0,3.0,2.0,3.0,3,3,0 days 06:35:41.543568464
37,No,Travel_Rarely,Research & Development,2,2,Medical,1,3772,Male,1,Research Scientist,Married,20220,1.0,Y,12,8,0,10.0,1,10,3,7,1.0,4.0,3.0,3,3,0 days 07:59:24.021097046
29,No,Travel_Rarely,Research & Development,1,3,Medical,1,3773,Female,1,Manager,Married,23140,3.0,Y,13,8,0,9.0,5,7,0,7,3.0,1.0,3.0,4,3,0 days 06:11:06.645021645
33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,3774,Male,1,Research Scientist,Single,42560,1.0,Y,13,8,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3,0 days 07:12:03.844155844
45,No,Travel_Rarely,Sales,3,3,Life Sciences,1,3775,Male,3,Laboratory Technician,Married,35800,4.0,Y,20,8,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4,0 days 06:01:36.810699588
42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,1,3776,Male,2,Manufacturing Director,Married,31620,2.0,Y,17,8,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3,0 days 08:05:51.518518518
40,No,Travel_Rarely,Sales,10,1,Life Sciences,1,3777,Female,1,Manufacturing Director,Married,65240,0.0,Y,13,8,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3,0 days 06:16:37.383259911
33,No,Travel_Rarely,Research & Development,9,3,Medical,1,3778,Female,2,Manufacturing Director,Married,28990,1.0,Y,17,8,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3,0 days 10:37:10.312757201
40,No,Travel_Rarely,Sales,5,5,Life Sciences,1,3779,Male,1,Manufacturing Director,Single,52310,1.0,Y,12,8,2,21.0,4,21,7,7,3.0,,3.0,3,3,0 days 08:24:08.347457627
24,No,Travel_Rarely,Sales,10,2,Marketing,1,3780,Male,1,Manufacturing Director,Divorced,23560,0.0,Y,13,8,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3,0 days 06:05:40.384937238
40,No,Non-Travel,Research & Development,7,3,Medical,1,3781,Male,1,Research Scientist,Divorced,28000,3.0,Y,12,8,2,8.0,0,2,2,2,4.0,4.0,3.0,2,3,0 days 08:24:38.416666666
45,No,Travel_Rarely,Research & Development,4,3,Medical,1,3782,Female,3,Laboratory Technician,Divorced,118360,1.0,Y,22,8,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4,0 days 06:36:34.021276595
35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,3783,Male,1,Healthcare Representative,Married,109030,0.0,Y,11,8,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3,0 days 07:48:35.692946058
32,No,Travel_Rarely,Research & Development,22,4,Medical,1,3784,Male,1,Sales Executive,Married,29730,3.0,Y,22,8,0,12.0,0,7,2,5,4.0,2.0,3.0,4,4,0 days 07:18:01.847107438
36,No,Travel_Rarely,Sales,9,3,Marketing,1,3785,Female,4,Research Scientist,Single,142750,3.0,Y,18,8,1,7.0,5,3,1,2,3.0,4.0,2.0,2,3,0 days 09:06:13.479674796
48,No,Travel_Rarely,Research & Development,12,4,Medical,1,3786,Male,1,Laboratory Technician,Divorced,55620,8.0,Y,13,8,1,18.0,2,8,7,7,3.0,3.0,3.0,3,3,0 days 07:54:46.901639344
29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3787,Female,2,Healthcare Representative,Married,45370,6.0,Y,18,8,1,5.0,5,1,0,0,3.0,3.0,2.0,4,3,0 days 07:48:41.467532467
33,No,Travel_Rarely,Research & Development,9,1,Medical,1,3788,Male,1,Healthcare Representative,Married,76420,2.0,Y,20,8,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4,0 days 07:07:08.196506550
30,Yes,Travel_Rarely,Research & Development,1,3,Other,1,3789,Male,3,Sales Executive,Married,179240,1.0,Y,13,8,2,10.0,2,10,6,7,2.0,1.0,3.0,3,3,0 days 07:24:57.030701754
38,No,Travel_Frequently,Sales,9,3,Marketing,1,3790,Male,1,Manufacturing Director,Married,52040,3.0,Y,13,8,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3,0 days 06:54:36.753191489
35,No,Travel_Rarely,Sales,7,2,Life Sciences,1,3791,Male,1,Sales Executive,Single,22770,1.0,Y,12,8,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3,0 days 06:47:56.529411764
30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,1,3792,Male,5,Research Director,Married,27950,3.0,Y,13,8,0,9.0,4,4,1,3,3.0,2.0,3.0,3,3,0 days 06:30:22.581497797
35,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,3793,Female,1,Research Scientist,Divorced,25320,1.0,Y,13,8,0,1.0,2,1,0,0,1.0,1.0,3.0,1,3,0 days 09:42:22.673469387
53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,1,3794,Male,2,Manager,Married,25590,0.0,Y,25,8,0,34.0,2,33,1,9,3.0,4.0,3.0,3,4,0 days 06:29:05.726141078
38,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,3795,Female,3,Sales Executive,Married,49080,4.0,Y,19,8,1,7.0,3,5,1,4,3.0,2.0,3.0,2,3,0 days 07:34:44.680327868
32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,3796,Female,5,Research Scientist,Married,23800,4.0,Y,13,8,0,9.0,5,6,1,2,4.0,1.0,2.0,3,3,0 days 07:23:03.763713080
48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,1,3797,Male,1,Sales Executive,Married,47650,8.0,Y,12,8,1,10.0,4,8,7,6,3.0,1.0,2.0,3,3,0 days 07:05:06.535864978
34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3798,Male,2,Sales Executive,Single,20440,1.0,Y,11,8,0,1.0,2,1,0,0,1.0,4.0,1.0,3,3,0 days 07:23:07.469565217
55,No,Travel_Rarely,Research & Development,11,1,Medical,1,3799,Female,1,Laboratory Technician,Married,26930,1.0,Y,18,8,0,36.0,6,36,2,13,3.0,4.0,3.0,2,3,0 days 06:24:12.637860082
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3800,Male,2,Research Scientist,Married,65860,9.0,Y,18,8,1,9.0,3,2,2,1,2.0,4.0,2.0,3,3,0 days 06:06:27.460580912
26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3801,Male,1,Research Director,Married,32940,1.0,Y,11,8,0,1.0,6,1,0,0,1.0,4.0,3.0,3,3,0 days 07:17:01.407079646
38,No,Travel_Rarely,Sales,14,2,Marketing,1,3802,Female,1,Sales Executive,Married,41710,0.0,Y,23,8,0,10.0,4,9,7,7,3.0,2.0,3.0,4,4,0 days 07:02:53.921810699
38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3803,Female,1,Manufacturing Director,Single,27780,2.0,Y,13,8,0,8.0,5,3,1,2,2.0,2.0,4.0,2,3,0 days 07:12:51.661157024
36,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,3804,Male,1,Research Scientist,Single,23770,6.0,Y,13,8,2,15.0,3,1,0,0,2.0,3.0,3.0,3,3,0 days 07:24:06.046218487
29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3805,Male,1,Sales Representative,Single,24040,1.0,Y,17,8,0,10.0,3,10,1,5,2.0,1.0,3.0,2,3,0 days 08:05:55.815789473
35,No,Travel_Rarely,Sales,12,2,Life Sciences,1,3806,Female,2,Sales Executive,Single,23180,3.0,Y,19,8,0,10.0,4,5,0,4,1.0,3.0,3.0,4,3,0 days 09:18:51.665217391
39,No,Travel_Rarely,Sales,2,2,Medical,1,3807,Female,1,Sales Executive,Married,20080,2.0,Y,12,8,0,11.0,3,7,7,6,4.0,3.0,3.0,3,3,0 days 07:48:30.454918032
29,No,Travel_Frequently,Research & Development,5,1,Medical,1,3808,Female,1,Research Scientist,Divorced,62440,1.0,Y,22,8,0,6.0,3,6,1,3,1.0,4.0,4.0,3,4,0 days 06:47:15.068085106
50,No,Travel_Rarely,Research & Development,4,2,Medical,1,3809,Female,1,Laboratory Technician,Married,27990,4.0,Y,12,8,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3,0 days 09:24:57.253112033
23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3810,Female,3,Manager,Married,105520,2.0,Y,11,8,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3,0 days 06:41:14.526748971
36,No,Travel_Frequently,Sales,21,3,Life Sciences,1,3811,Male,2,Human Resources,Married,23290,3.0,Y,15,8,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3,0 days 09:11:24.268907563
42,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3812,Female,5,Manager,Single,40140,8.0,Y,13,8,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3,0 days 06:00:23.563876651
35,No,Travel_Rarely,Sales,4,3,Medical,1,3813,Female,2,Laboratory Technician,Married,74030,1.0,Y,12,8,1,10.0,4,10,6,8,2.0,3.0,2.0,3,3,0 days 06:24:15.930434782
34,No,Travel_Frequently,Research & Development,25,1,Life Sciences,1,3814,Female,1,Manager,Married,22590,1.0,Y,14,8,0,8.0,2,8,7,7,4.0,3.0,2.0,3,3,0 days 05:59:54.835390946
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3815,Male,2,Laboratory Technician,Married,69320,1.0,Y,13,8,0,5.0,5,5,1,2,4.0,1.0,3.0,3,3,0 days 06:27:45.123931623
43,No,Travel_Rarely,Research & Development,1,1,Other,1,3816,Male,1,Manager,Divorced,46780,5.0,Y,25,8,1,8.0,0,6,0,2,4.0,2.0,3.0,4,4,0 days 07:00:17.755458515
35,No,Travel_Rarely,Sales,6,3,Marketing,1,3817,Female,3,Sales Representative,Married,135820,1.0,Y,17,8,1,1.0,3,1,0,1,3.0,4.0,2.0,2,3,0 days 07:16:36.882845188
46,No,Travel_Rarely,Research & Development,12,4,Technical Degree,1,3818,Male,1,Laboratory Technician,Single,23320,1.0,Y,11,8,0,27.0,2,26,0,12,4.0,1.0,1.0,3,3,0 days 06:35:42.357446808
28,Yes,Travel_Rarely,Human Resources,1,3,Medical,1,3819,Female,2,Laboratory Technician,Married,24130,1.0,Y,16,8,1,,2,1,0,0,3.0,2.0,3.0,3,3,0 days 08:24:54.398305084
22,No,Non-Travel,Sales,17,2,Marketing,1,3820,Male,3,Sales Executive,Married,97050,1.0,Y,18,8,2,4.0,3,4,1,3,2.0,3.0,2.0,2,3,0 days 08:52:08.663793103
50,No,Travel_Frequently,Research & Development,3,3,Other,1,3821,Male,2,Research Scientist,Married,42940,2.0,Y,20,8,0,32.0,2,30,12,13,2.0,3.0,3.0,2,4,0 days 09:23:54.297959183
32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3822,Male,3,Research Scientist,Married,47210,3.0,Y,14,8,1,6.0,3,3,0,2,2.0,4.0,3.0,3,3,0 days 06:19:04.176211453
44,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,3823,Male,3,Manager,Divorced,25190,0.0,Y,21,8,2,23.0,2,22,1,10,2.0,4.0,2.0,3,4,0 days 08:48:42.795918367
30,No,Travel_Rarely,Research & Development,4,3,Medical,1,3824,Female,1,Research Director,Married,21210,1.0,Y,13,8,1,6.0,2,6,1,1,2.0,2.0,2.0,3,3,0 days 06:37:28.489177489
45,No,Travel_Rarely,Sales,29,2,Technical Degree,1,3825,Female,2,Research Scientist,Single,29730,1.0,Y,12,8,0,10.0,2,10,1,4,3.0,1.0,3.0,3,3,0 days 08:54:50.128630705
45,No,Non-Travel,Sales,2,4,Life Sciences,1,3826,Male,2,Manufacturing Director,Married,58550,1.0,Y,14,8,1,10.0,3,10,4,5,1.0,1.0,3.0,2,3,0 days 07:54:52.052401746
31,No,Travel_Frequently,Research & Development,7,3,Medical,1,3827,Male,2,Research Scientist,Single,36170,7.0,Y,21,8,1,10.0,5,5,0,3,4.0,1.0,3.0,3,4,0 days 07:13:52.670995670
36,No,Travel_Rarely,Research & Development,18,1,Medical,1,3828,Male,2,Manufacturing Director,Married,67250,9.0,Y,17,8,1,7.0,3,3,1,1,3.0,3.0,3.0,3,3,0 days 10:56:23.008547008
34,No,Travel_Frequently,Sales,28,4,Marketing,1,3829,Male,5,Manufacturing Director,Divorced,103250,1.0,Y,11,8,1,9.0,3,9,7,2,3.0,4.0,3.0,2,3,0 days 06:06:34.012987012
49,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3830,Male,3,Healthcare Representative,Married,69490,1.0,Y,14,8,1,10.0,2,9,1,4,3.0,1.0,2.0,3,3,0 days 07:18:50.357142857
39,No,Travel_Rarely,Research & Development,6,2,Life Sciences,1,3831,Male,3,Research Scientist,Married,106090,2.0,Y,17,8,1,10.0,2,7,7,7,2.0,1.0,3.0,3,3,0 days 06:35:08.030172413
27,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,3832,Male,4,Research Scientist,Divorced,44470,1.0,Y,13,8,0,7.0,4,7,0,7,4.0,1.0,3.0,3,3,0 days 06:05:37.445378151
35,No,Travel_Rarely,Research & Development,2,3,Medical,1,3833,Female,2,Sales Executive,Married,21570,1.0,Y,25,8,0,16.0,1,16,1,10,2.0,1.0,3.0,2,4,0 days 07:36:13.881355932
28,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3834,Male,3,Manufacturing Director,Divorced,46010,0.0,Y,15,8,2,6.0,2,5,0,0,2.0,1.0,2.0,3,3,0 days 07:24:53.936708860
21,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,3835,Female,1,Laboratory Technician,Single,170990,1.0,Y,14,8,1,3.0,2,2,2,2,3.0,4.0,3.0,3,3,0 days 07:53:32.130612244
18,Yes,Travel_Frequently,Research & Development,3,5,Medical,1,3836,Male,1,Research Director,Single,24790,1.0,Y,12,8,1,0.0,2,0,0,0,2.0,4.0,4.0,2,3,0 days 08:25:48.306382978
47,No,Travel_Rarely,Research & Development,25,4,Medical,1,3837,Male,2,Research Scientist,Married,148520,3.0,Y,19,8,3,27.0,3,5,1,0,4.0,3.0,3.0,2,3,0 days 06:01:17.786956521
39,No,Travel_Rarely,Sales,2,4,Life Sciences,1,3838,Male,1,Laboratory Technician,Divorced,72640,0.0,Y,17,8,0,11.0,5,10,0,7,3.0,3.0,3.0,3,3,0 days 06:54:11.966101694
40,No,Travel_Rarely,Research & Development,22,1,Life Sciences,1,3839,Male,1,Laboratory Technician,Married,56660,1.0,Y,14,8,1,18.0,2,18,14,12,1.0,3.0,3.0,3,3,0 days 07:35:09.316455696
35,No,Non-Travel,Research & Development,29,3,Medical,1,3840,Female,2,Sales Executive,Married,78230,1.0,Y,13,8,1,15.0,3,14,2,9,3.0,3.0,3.0,3,3,0 days 06:14:25.429184549
37,No,Travel_Rarely,Research & Development,29,4,Technical Degree,1,3841,Male,1,Laboratory Technician,Married,78800,3.0,Y,12,8,1,9.0,2,4,0,2,3.0,3.0,2.0,4,3,0 days 08:00:16.770491803
39,No,Travel_Frequently,Research & Development,2,3,Technical Degree,1,3842,Female,2,Manager,Single,131940,0.0,Y,11,8,0,10.0,2,9,3,8,1.0,3.0,1.0,3,3,0 days 06:40:50.489795918
45,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,3843,Female,2,Laboratory Technician,Divorced,50670,1.0,Y,11,8,2,10.0,3,10,3,9,4.0,4.0,3.0,2,3,0 days 07:17:01.193965517
38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3844,Female,3,Sales Executive,Married,50790,3.0,Y,11,8,0,10.0,3,5,0,2,4.0,3.0,4.0,3,3,0 days 09:36:12.852320675
35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3845,Male,3,Healthcare Representative,Married,23210,9.0,Y,12,8,1,15.0,0,13,6,0,4.0,1.0,3.0,3,3,0 days 05:59:35.377118644
37,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,3846,Female,2,Healthcare Representative,Married,174440,1.0,Y,14,8,0,8.0,4,8,7,7,2.0,2.0,1.0,3,3,0 days 08:01:31.269565217
40,No,Travel_Rarely,Research & Development,8,3,Technical Degree,1,3847,Female,2,Healthcare Representative,Single,24040,6.0,Y,17,8,0,18.0,2,4,3,3,3.0,4.0,2.0,2,3,0 days 09:15:10.119658119
44,No,Travel_Frequently,Sales,2,2,Marketing,1,3848,Male,1,Laboratory Technician,Married,34520,4.0,Y,11,8,1,14.0,2,10,0,2,1.0,4.0,3.0,2,3,0 days 08:37:21.520325203
48,No,Travel_Frequently,Sales,10,4,Marketing,1,3849,Female,3,Manager,Married,22700,2.0,Y,14,8,3,23.0,2,2,2,2,3.0,4.0,3.0,3,3,0 days 07:05:41.618644067
35,Yes,Travel_Rarely,Research & Development,9,3,Life Sciences,1,3850,Male,2,Manager,Divorced,173990,6.0,Y,12,8,0,7.0,3,2,2,2,1.0,4.0,2.0,1,3,0 days 10:41:53.024896265
24,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1,3851,Male,2,Research Scientist,Single,54880,1.0,Y,22,8,1,6.0,6,6,1,3,1.0,4.0,3.0,3,4,0 days 08:40:43.799180327
27,No,Travel_Rarely,Sales,10,4,Life Sciences,1,3852,Male,3,Sales Executive,Married,194190,7.0,Y,14,8,1,5.0,2,3,0,2,2.0,3.0,3.0,1,3,0 days 07:12:22.004149377
